file,status,changes
out/batch_processed/Bibby-2018-ERS_EACTS statement on the manageme.json,dry-run,"{""year"": {""action"": ""fallback:filename"", ""old"": null, ""new"": 2018}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Anna C. Bibby"", ""Patrick Dorn"", ""Ioannis Psallidas"", ""Jose M. Porcel"", ""Julius Janssen"", ""Marios Froudarakis"", ""Dragan Subotic"", ""Phillippe Astoul"", ""Peter Licht"", ""Ralph Schmid"", ""Arnaud Scherpereel"", ""Najib M. Rahman"", ""Giuseppe Cardillo"", ""Nick A. Maskell""], ""new"": [""Anna C. Bibby"", ""Patrick Dorn"", ""Ioannis Psallidas"", ""Jose M. Porcel"", ""Julius Janssen"", ""Marios Froudarakis"", ""Dragan Subotic"", ""Phillippe Astoul"", ""Peter Licht"", ""Ralph Schmid"", ""Arnaud Scherpereel"", ""Najib M. Rahman"", ""Giuseppe Cardillo"", ""Nick A. Maskell""]}, ""doi"": {""action"": ""front_matter_scan"", ""new"": ""10.1183/13993003.00349-2018""}}"
out/batch_processed/Bintcliffe-2016-The management of benign non-i.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2016-08-31"", ""new"": 2016}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Oliver J. Bintcliffe"", ""Najib M. Rahman"", ""Nick A. Maskell""], ""new"": [""Oliver J. Bintcliffe"", ""Najib M. Rahman"", ""Nick A. Maskell""]}}"
out/batch_processed/Biopsy of peripheral lung nodules utilizing cone beam w wo TB access tool.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2018-10"", ""new"": 2018}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Michal Jan"", ""Zhuhui Yuan"", ""Wei Li"", ""William Krimsky""], ""new"": [""Michal Jan"", ""Zhuhui Yuan"", ""Wei Li"", ""William Krimsky""]}}"
out/batch_processed/Brass-2016-Percutaneous techniques versus surg.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2016-07-20"", ""new"": 2016}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Systematic Reviews""], ""new"": [""Systematic Reviews""]}, ""doi"": {""action"": ""front_matter_scan"", ""new"": ""10.1002/14651858.cd008045.pub2""}}"
out/batch_processed/Breathlessness Predicts Survival in Patients W.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2021-07"", ""new"": 2021}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Individual Patient"", ""Data From"", ""Five Randomized"", ""Controlled Trials""], ""new"": [""Individual Patient"", ""Data From"", ""Five Randomized"", ""Controlled Trials""]}}"
out/batch_processed/Bronchial Thermoplasty in Patients With Severe.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2022-03"", ""new"": 2022}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Severe Persistent Asthma Study"", ""Geoffrey Chupp"", ""Joel N. Kline"", ""Sumita B. Khatri"", ""Gerard A. Silvestri"", ""Adrian Shifren"", ""Mario Castro"", ""Sundeep Bansal"", ""Jennifer Trevor"", ""Nick Kahlstrom"", ""Michael Simoff"", ""Momen M. Wahidi"", ""Carla R. Lamb"", ""Scott Ferguson"", ""Andrew Haas"", ""Kyle Hogarth"", ""Richard Tejedor"", ""Jennifer Toth"", ""Jamie Hey"", ""Adnan Majid"", ""Mark Fitzgerald"", ""Mark Grubb"", ""Jennifer L. Olson"", ""Michel Laviolette""], ""new"": [""Severe Persistent Asthma Study"", ""Geoffrey Chupp"", ""Joel N. Kline"", ""Sumita B. Khatri"", ""Gerard A. Silvestri"", ""Adrian Shifren"", ""Mario Castro"", ""Sundeep Bansal"", ""Jennifer Trevor"", ""Nick Kahlstrom"", ""Michael Simoff"", ""Momen M. Wahidi"", ""Carla R. Lamb"", ""Scott Ferguson"", ""Andrew Haas"", ""Kyle Hogarth"", ""Richard Tejedor"", ""Jennifer Toth"", ""Jamie Hey"", ""Adnan Majid"", ""Mark Fitzgerald"", ""Mark Grubb"", ""Jennifer L. Olson"", ""Michel Laviolette""]}}"
out/batch_processed/Bronchoscope-Guided Percutaneous Endoscopic Ga.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2018-09-24"", ""new"": 2018}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Erik Folch"", ""Fayez Kheir"", ""Amit Mahajan"", ""Daniel Alape"", ""Omar Ibrahim"", ""Eugene Shostak"", ""Adnan Majid""], ""new"": [""Erik Folch"", ""Fayez Kheir"", ""Amit Mahajan"", ""Daniel Alape"", ""Omar Ibrahim"", ""Eugene Shostak"", ""Adnan Majid""]}, ""doi"": {""action"": ""front_matter_scan"", ""new"": ""10.1177/0885066618800275""}}"
out/batch_processed/Bronchoscopes of the Twenty-First Century.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2010-03"", ""new"": 2010}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Lonny Yarmus"", ""Dr Gustav""], ""new"": [""Lonny Yarmus"", ""Dr Gustav""]}}"
out/batch_processed/Bronchoscopic Techniques Used in the Diagnosis and Staging of Lung Cancer.json,dry-run,"{""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Andrew D. Lerner""], ""new"": [""Andrew D. Lerner""]}}"
out/batch_processed/Bronchoscopic lung volume reduction with endob.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2015-09"", ""new"": 2015}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Simon Jordan"", ""Dennis H Carr"", ""Matthew D Hind"", ""David M Hansell"", ""Michael B Rubens"", ""Winston Banya"", ""Michael I Polkey"", ""Pallav L Shah"", ""Nicholas S Hopkinson""], ""new"": [""Simon Jordan"", ""Dennis H Carr"", ""Matthew D Hind"", ""David M Hansell"", ""Michael B Rubens"", ""Winston Banya"", ""Michael I Polkey"", ""Pallav L Shah"", ""Nicholas S Hopkinson""]}}"
out/batch_processed/Bronchoscopic transparenchymal nodule access (BTPNA).json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2015-03-06"", ""new"": 2015}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Ralf Eberhardt"", ""Daniel Sterman"", ""Gerard A Silvestri"", ""Hans Hoffmann""], ""new"": [""Ralf Eberhardt"", ""Daniel Sterman"", ""Gerard A Silvestri"", ""Hans Hoffmann""]}}"
out/batch_processed/Bronchoscopy Education An Experiential Learning Theory Perspective.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2018-03"", ""new"": 2018}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Septimiu D. Murgu"", ""Jonathan S. Kurman"", ""Omar Hasan""], ""new"": [""Septimiu D. Murgu"", ""Jonathan S. Kurman"", ""Omar Hasan""]}}"
out/batch_processed/CHEST CAO.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2025-01"", ""new"": 2025}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Kamran Mahmood"", ""Anne V. Gonzalez"", ""Scott L. Shofer"", ""Angela Christine Argento"", ""Ian Welsby"", ""Russell Hales"", ""Samira Shojaee"", ""Donna D. Gardner"", ""Joe Y. Chang"", ""Lonny Yarmus""], ""new"": [""Kamran Mahmood"", ""Anne V. Gonzalez"", ""Scott L. Shofer"", ""Angela Christine Argento"", ""Ian Welsby"", ""Russell Hales"", ""Samira Shojaee"", ""Donna D. Gardner"", ""Joe Y. Chang"", ""Lonny Yarmus""]}}"
out/batch_processed/COLDICE study.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2020-02"", ""new"": 2020}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""See Comment"", ""Sydney Medical School"", ""New Lambton Heights"", ""Michigan Medicine"", ""Ann Arbour""], ""new"": [""See Comment"", ""Sydney Medical School"", ""New Lambton Heights"", ""Michigan Medicine"", ""Ann Arbour""]}, ""abstract"": {""action"": ""from_structure"", ""new"": ""Background Transbronchial lung cryobiopsy (TBLC) is a novel technique for sampling lung tissue for interstitial lung dis…""}}"
out/batch_processed/Central Airway Obstruction Benign Strictures.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2016-08"", ""new"": 2016}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Septimiu Dan Murgu"", ""Katarine Egressy"", ""Balaji Laxmanan"", ""Guillermo Doblare"", ""Kyle Hogarth""], ""new"": [""Septimiu Dan Murgu"", ""Katarine Egressy"", ""Balaji Laxmanan"", ""Guillermo Doblare"", ""Kyle Hogarth""]}}"
out/batch_processed/Chan-2021-Transbronchial microwave ablation of.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2021-04"", ""new"": 2021}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Rainbow W. H. Lau"", ""Carita Tsoi"", ""Cheuk Man""], ""new"": [""Rainbow W. H. Lau"", ""Carita Tsoi"", ""Cheuk Man""]}, ""doi"": {""action"": ""front_matter_scan"", ""new"": ""10.21037/tlcr-20-1231""}}"
out/batch_processed/Chemical pleurodesis.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2019-11-07"", ""new"": 2019}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Michal Mierzejewski"", ""Piotr Korczynski"", ""Rafal Krenke"", ""Julius P. Janssen""], ""new"": [""Michal Mierzejewski"", ""Piotr Korczynski"", ""Rafal Krenke"", ""Julius P. Janssen""]}}"
out/batch_processed/Chen-2018-Photodynamic therapeutic ablation fo.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2018-04"", ""new"": 2018}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Biomedical Engineering"", ""Administrative support: JM Lee"", ""Provision of study materials or patients: JM Lee"", ""Data analysis"", ""Manuscript writing: All authors"", ""Final approval of manuscript: All authors""], ""new"": [""Biomedical Engineering"", ""Administrative support: JM Lee"", ""Provision of study materials or patients: JM Lee"", ""Data analysis"", ""Manuscript writing: All authors"", ""Final approval of manuscript: All authors""]}}"
out/batch_processed/Cheng-2016-Three-dimensional Printing and 3D S.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2016-05"", ""new"": 2016}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""George Z. Cheng"", ""Raul San Jose Estepar"", ""Erik Folch"", ""Jorge Onieva"", ""Sidhu Gangadharan"", ""Adnan Majid""], ""new"": [""George Z. Cheng"", ""Raul San Jose Estepar"", ""Erik Folch"", ""Jorge Onieva"", ""Sidhu Gangadharan"", ""Adnan Majid""]}}"
out/batch_processed/Chhatre-2021-Survival Outcomes with Photodynam.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2021-02-15"", ""new"": 2021}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Sumedha Chhatre"", ""Anil Vachani"", ""Ron R. Allison"", ""Ravishankar Jayadevappa""], ""new"": [""Sumedha Chhatre"", ""Anil Vachani"", ""Ron R. Allison"", ""Ravishankar Jayadevappa""]}, ""doi"": {""action"": ""front_matter_scan"", ""new"": ""10.3390/cancers13040803""}}"
out/batch_processed/Clinical Success Stenting Distal Bronchi.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2018-01"", ""new"": 2018}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Sonali Sethi"", ""Thomas R. Gildea"", ""Francisco A. Almeida"", ""Joseph C. Cicenia"", ""Michael S. Machuzak""], ""new"": [""Sonali Sethi"", ""Thomas R. Gildea"", ""Francisco A. Almeida"", ""Joseph C. Cicenia"", ""Michael S. Machuzak""]}}"
out/batch_processed/Clinical Utility of a Bronchial Genomic Classi.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2016-07"", ""new"": 2016}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Anil Vachani"", ""Duncan H. Whitney"", ""Edward C. Parsons"", ""Marc Lenburg"", ""Scott Ferguson"", ""Gerard A. Silvestri"", ""Avrum Spira""], ""new"": [""Anil Vachani"", ""Duncan H. Whitney"", ""Edward C. Parsons"", ""Marc Lenburg"", ""Scott Ferguson"", ""Gerard A. Silvestri"", ""Avrum Spira""]}}"
out/batch_processed/Clinical and quality of life outcomes vs. exte.json,unchanged,
out/batch_processed/Clinical trial of photodynamic therapy for per.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2020-06"", ""new"": 2020}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Jitsuo Usuda"", ""Tatsuya Inoue"", ""Takaaki Tsuchida"", ""Keishi Ohtani"", ""Sachio Maehara"", ""Norihiko Ikeda"", ""Yoshinobu Ohsaki"", ""Takaaki Sasaki"", ""Kiyoshi Oka""], ""new"": [""Jitsuo Usuda"", ""Tatsuya Inoue"", ""Takaaki Tsuchida"", ""Keishi Ohtani"", ""Sachio Maehara"", ""Norihiko Ikeda"", ""Yoshinobu Ohsaki"", ""Takaaki Sasaki"", ""Kiyoshi Oka""]}}"
"out/batch_processed/Combined EBUS  EUS for the diagnosis and staging of lung cancer ESGE, ERS, ESTS Guideline.json",dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2015-06-01"", ""new"": 2015}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""European Society"", ""Gastrointestinal Endoscopy"", ""European Respiratory"", ""Thoracic Surgeons""], ""new"": [""European Society"", ""Gastrointestinal Endoscopy"", ""European Respiratory"", ""Thoracic Surgeons""]}}"
out/batch_processed/Combined Nd-YAG laser HDR brachytherapy versus.json,dry-run,"{""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Antonio Chella"", ""Marcello Carlo"", ""Alessandro Ribechini"", ""Alfredo Mussi"", ""Maria Grazia"", ""Giovanni Silvano"", ""Luca Cionini"", ""Carlo Alberto""], ""new"": [""Antonio Chella"", ""Marcello Carlo"", ""Alessandro Ribechini"", ""Alfredo Mussi"", ""Maria Grazia"", ""Giovanni Silvano"", ""Luca Cionini"", ""Carlo Alberto""]}}"
out/batch_processed/Community hospital experience using ENB integrating tidal volume computed tomography mapping.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2016-04-08"", ""new"": 2016}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Lung Cancer Management""], ""new"": [""Lung Cancer Management""]}, ""doi"": {""action"": ""front_matter_scan"", ""new"": ""10.2217/lmt-2015-0007""}}"
out/batch_processed/Comparing the Diagnostic Performance of Lung Ultrasonography and Chest Radiography for Detecting Pneumothorax.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2024-09-30"", ""new"": 2024}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Bo Sheng Lili Tao Congbing Zhong Ling Gao"", ""Traditional Chinese Medicine""], ""new"": [""Bo Sheng Lili Tao Congbing Zhong Ling Gao"", ""Traditional Chinese Medicine""]}}"
out/batch_processed/Comparision of valves.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2024-11-25"", ""new"": 2024}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Thomas Sgarbossa"", ""Philipp Borchers"", ""Jacopo Saccomanno"", ""Katharina Ahrens"", ""Hannah Friederike"", ""Eva Pappe"", ""Uta Wuel"", ""Ulrich Klein"", ""Martin Witzenrath"", ""Franz Stanzel"", ""Christian Grah""], ""new"": [""Thomas Sgarbossa"", ""Philipp Borchers"", ""Jacopo Saccomanno"", ""Katharina Ahrens"", ""Hannah Friederike"", ""Eva Pappe"", ""Uta Wuel"", ""Ulrich Klein"", ""Martin Witzenrath"", ""Franz Stanzel"", ""Christian Grah""]}}"
out/batch_processed/Comparison of HFNC  and Conventional O2 during bronc.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2025-07"", ""new"": 2025}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Hao Qin"", ""Jie Li"", ""Jun Wang"", ""Guang Yang"", ""Qiang Jing"", ""Zhang Chen"", ""Wei Tan"", ""Qi Zhang"", ""Tian Li"", ""Ci Yang"", ""Bing Dai"", ""Qin Wang"", ""Yang Jiao"", ""Yang Xia"", ""Dong Huang"", ""Qiang Li"", ""Chao Dong"", ""Chong Bai"", ""Wei Zhang""], ""new"": [""Hao Qin"", ""Jie Li"", ""Jun Wang"", ""Guang Yang"", ""Qiang Jing"", ""Zhang Chen"", ""Wei Tan"", ""Qi Zhang"", ""Tian Li"", ""Ci Yang"", ""Bing Dai"", ""Qin Wang"", ""Yang Jiao"", ""Yang Xia"", ""Dong Huang"", ""Qiang Li"", ""Chao Dong"", ""Chong Bai"", ""Wei Zhang""]}}"
out/batch_processed/Competency-based medical education in interventional pulmonology_ current state and future opportunities.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2024-11-08"", ""new"": 2024}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Logan J. Hostetter"", ""Darlene R. Nelson""], ""new"": [""Logan J. Hostetter"", ""Darlene R. Nelson""]}}"
out/batch_processed/Complete unilateral vs partial bilateral BLVR.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2012-10"", ""new"": 2012}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Medical Research"", ""George Respiratory""], ""new"": [""Medical Research"", ""George Respiratory""]}}"
out/batch_processed/Complications Following Therapeutic B.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2015-03-05"", ""new"": 2015}, ""authors"": {""action"": ""from_sections"", ""new"": [""Materials"", ""Methods""]}}"
out/batch_processed/Complications and discomfort of bronchoscopy a systematic review.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2016-11-11"", ""new"": 2016}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Elise Orvedal Leiten"", ""Einar Marius Hjellestad Martinsen"", ""Per Sigvald Bakke""], ""new"": [""Elise Orvedal Leiten"", ""Einar Marius Hjellestad Martinsen"", ""Per Sigvald Bakke""]}, ""doi"": {""action"": ""front_matter_scan"", ""new"": ""10.3402/ecrj.v3.33324""}}"
out/batch_processed/Complications of cricothyroidotomy versus tracheostomy.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2020-08-27"", ""new"": 2020}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Fabricio Batistella"", ""Kong Eric"", ""Michelle Ryu"", ""Khrystyna Losyeva"", ""Jaya Tanwani"", ""Naveed Siddiqui""], ""new"": [""Fabricio Batistella"", ""Kong Eric"", ""Michelle Ryu"", ""Khrystyna Losyeva"", ""Jaya Tanwani"", ""Naveed Siddiqui""]}}"
"out/batch_processed/Complications, and practice patterns of EBUS  AQuIRE registry.json",dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2013-04"", ""new"": 2013}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Chest Physicians Quality Improvement Registry""], ""new"": [""Chest Physicians Quality Improvement Registry""]}}"
out/batch_processed/Comprehensive Review of Chest Tube Management_A Review.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2022-01-26"", ""new"": 2022}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Devon Anderson"", ""Sarah A. Chen"", ""Luis A. Godoy"", ""Lisa M. Brown"", ""David T. Cooke""], ""new"": [""Devon Anderson"", ""Sarah A. Chen"", ""Luis A. Godoy"", ""Lisa M. Brown"", ""David T. Cooke""]}}"
out/batch_processed/Concurrent Intrapleural Instillation of Tissue.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2016-09"", ""new"": 2016}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Adnan Majid"", ""Fayez Kheir"", ""Alejandro Folch"", ""Sebastian Fernandez"", ""Sumit Chatterji"", ""Ashish Maskey"", ""Meghan Fashjian"", ""George Cheng"", ""Sebastian Ochoa"", ""Daniel Alape"", ""Erik Folch""], ""new"": [""Adnan Majid"", ""Fayez Kheir"", ""Alejandro Folch"", ""Sebastian Fernandez"", ""Sumit Chatterji"", ""Ashish Maskey"", ""Meghan Fashjian"", ""George Cheng"", ""Sebastian Ochoa"", ""Daniel Alape"", ""Erik Folch""]}}"
out/batch_processed/Cone beam CT imaging for bronchoscopy a technical review.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2020-12"", ""new"": 2020}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Randolph Setser"", ""Gouthami Chintalapani"", ""Krish Bhadra"", ""Roberto F. Casal""], ""new"": [""Randolph Setser"", ""Gouthami Chintalapani"", ""Krish Bhadra"", ""Roberto F. Casal""]}}"
out/batch_processed/Cone-beam computed tomography-guided electromagnetic navigation for peripheral lung nodules.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2021-01-05"", ""new"": 2021}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Fayez Kheir"", ""Sanket R. Thakore"", ""Juan Pablo"", ""Uribe Becerra"", ""Mohammad Tahboub"", ""Rahul Kamat"", ""Ramsy Abdelghani"", ""Sebastian Fernandez"", ""Upendra R. Kaphle"", ""Adnan Majid""], ""new"": [""Fayez Kheir"", ""Sanket R. Thakore"", ""Juan Pablo"", ""Uribe Becerra"", ""Mohammad Tahboub"", ""Rahul Kamat"", ""Ramsy Abdelghani"", ""Sebastian Fernandez"", ""Upendra R. Kaphle"", ""Adnan Majid""]}}"
out/batch_processed/Cone-beam computed tomography-guided shape-sensing robot.json,dry-run,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2024-08-28"", ""new"": 2024}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Ramsy Abdelghani"", ""Diana Espinoza"", ""Juan P. Uribe"", ""David Becnel"", ""Rachel Herr"", ""Regina Villalobos"", ""Fayez Kheir""], ""new"": [""Ramsy Abdelghani"", ""Diana Espinoza"", ""Juan P. Uribe"", ""David Becnel"", ""Rachel Herr"", ""Regina Villalobos"", ""Fayez Kheir""]}}"
