file,status,changes
out/hardened/Ambulatory management of primary spontaneous p.json,changed,"{""year"": {""action"": ""from_year_norm"", ""old"": null, ""new"": 2020}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Rob J Hallifax"", ""Edward McKeown"", ""Parthipan Sivakumar"", ""Ian Fairbairn"", ""Christy Peter"", ""Andrew Leitch"", ""Matthew Knight"", ""Andrew Stanton"", ""Asim Ijaz"", ""Stefan Marciniak"", ""James Cameron"", ""Amrithraj Bhatta"", ""Kevin G Blyth"", ""Raja Reddy"", ""Marie-Clare Harris"", ""Nadeem Maddekar"", ""Steven Walker"", ""Alex West"", ""Magda Laskawiec-Szkonter"", ""John P Corcoran"", ""Stephen Gerry"", ""Corran Roberts"", ""John E Harvey"", ""Nick Maskell"", ""Robert F Miller"", ""Najib M Rahman""], ""new"": [""Rob J Hallifax"", ""Edward McKeown"", ""Parthipan Sivakumar"", ""Ian Fairbairn"", ""Christy Peter"", ""Andrew Leitch"", ""Matthew Knight"", ""Andrew Stanton"", ""Asim Ijaz"", ""Stefan Marciniak"", ""James Cameron"", ""Amrithraj Bhatta"", ""Kevin G Blyth"", ""Raja Reddy"", ""Marie-Clare Harris"", ""Nadeem Maddekar"", ""Steven Walker"", ""Alex West"", ""Magda Laskawiec-Szkonter"", ""John P Corcoran"", ""Stephen Gerry"", ""Corran Roberts"", ""John E Harvey"", ""Nick Maskell"", ""Robert F Miller"", ""Najib M Rahman""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""The Lancet""}}"
out/hardened/American Brachytherapy Society consensus guide.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2016-01"", ""new"": 2016}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""A. Stewart"", ""B. Parashar"", ""M. Patel"", ""D. O'Farrell"", ""M. Biagioli"", ""P. Devlin"", ""S. Mutyala""], ""new"": [""A. Stewart"", ""B. Parashar"", ""M. Patel"", ""D. O'Farrell"", ""M. Biagioli"", ""P. Devlin"", ""S. Mutyala""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Brachytherapy""}}"
out/hardened/An updated review in percutaneous tracheostomy.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2024-06-18"", ""new"": 2024}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Andrew William Brian Moore"", ""Lucas Pitts"", ""Maykol Postigo Jasahui""], ""new"": [""Andrew William Brian Moore"", ""Lucas Pitts"", ""Maykol Postigo Jasahui""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""AME Medical Journal""}}"
out/hardened/Andriolo-2015-Early versus late tracheostomy f.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2015-01-12"", ""new"": 2015}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Brenda Ng Andriolo"", ""Regis B Andriolo"", ""Humberto Saconato"", ""Álvaro N Atallah"", ""Orsine Valente""], ""new"": [""Brenda Ng Andriolo"", ""Regis B Andriolo"", ""Humberto Saconato"", ""Álvaro N Atallah"", ""Orsine Valente""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Cochrane Database of Systematic Reviews""}}"
out/hardened/Anesthesia and Upper and Lower Airway.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2014"", ""new"": 2014}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Basem Abdelmalak"", ""Sonali Sethi"", ""Thomas R. Gildea""], ""new"": [""Basem Abdelmalak"", ""Sonali Sethi"", ""Thomas R. Gildea""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Advances in Anesthesia""}}"
out/hardened/Anesthesia for bronchoscopy and update 2024.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2024-10-29"", ""new"": 2024}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Basavana Goudra"", ""Lalitha Sundararaman"", ""Prarthna Chandar"", ""Michael Green""], ""new"": [""Basavana Goudra"", ""Lalitha Sundararaman"", ""Prarthna Chandar"", ""Michael Green""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Journal of Clinical Medicine""}}"
out/hardened/Anesthetic considerations for bronchoscopic procedures.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2019-07"", ""new"": 2019}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Ursula Galway"", ""Andrew Zura"", ""Sandeep Khanna"", ""Mi Wang"", ""Alparslan Turan"", ""Kurt Ruetzler""], ""new"": [""Ursula Galway"", ""Andrew Zura"", ""Sandeep Khanna"", ""Mi Wang"", ""Alparslan Turan"", ""Kurt Ruetzler""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Journal of Thoracic Disease""}}"
out/hardened/Angel-2020-Novel Percutaneous Tracheostomy for.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2020-09"", ""new"": 2020}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Luis Angel"", ""Zachary N. Kon"", ""Stephanie H. Chang"", ""Samaan Rafeq"", ""Saketh Palasamudram Shekar"", ""Brian Mitzman"", ""Nancy Amoroso"", ""Ronald Goldenberg"", ""Kimberly Sureau"", ""Deane E. Smith"", ""Robert J. Cerfolio""], ""new"": [""Luis Angel"", ""Zachary N. Kon"", ""Stephanie H. Chang"", ""Samaan Rafeq"", ""Saketh Palasamudram Shekar"", ""Brian Mitzman"", ""Nancy Amoroso"", ""Ronald Goldenberg"", ""Kimberly Sureau"", ""Deane E. Smith"", ""Robert J. Cerfolio""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""The Annals of Thoracic Surgery""}}"
out/hardened/Approach to hemoptysis in the modern era.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2017-12-21"", ""new"": 2017}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Sébastien Gagnon"", ""Nicholas Quigley"", ""Hervé Dutau"", ""Antoine Delage"", ""Marc Fortin""], ""new"": [""Sébastien Gagnon"", ""Nicholas Quigley"", ""Hervé Dutau"", ""Antoine Delage"", ""Marc Fortin""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Canadian Respiratory Journal""}}"
out/hardened/Arnold-2018-Investigating unilateral pleural e.json,changed,"{""year"": {""action"": ""fallback:filename"", ""old"": null, ""new"": 2018}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""David T. Arnold"", ""Duneesha De Fonseka"", ""Siobhan Perry"", ""Anna Morley"", ""John E. Harvey"", ""Andrew Medford"", ""Mary Brett"", ""Nick A. Maskell""], ""new"": [""David T. Arnold"", ""Duneesha De Fonseka"", ""Siobhan Perry"", ""Anna Morley"", ""John E. Harvey"", ""Andrew Medford"", ""Mary Brett"", ""Nick A. Maskell""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""European Respiratory Journal""}}"
"out/hardened/Audit of the autoantibody test, EarlyCDT.json",changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2014-01"", ""new"": 2014}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""James R. Jett"", ""Laura J. Peek"", ""Lynn Fredericks"", ""William Jewell"", ""William W. Pingleton"", ""John F.R. Robertson""], ""new"": [""James R. Jett"", ""Laura J. Peek"", ""Lynn Fredericks"", ""William Jewell"", ""William W. Pingleton"", ""John F.R. Robertson""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Lung Cancer""}}"
out/hardened/Awab-2017-Whole lung lavage-technical details.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2017-06"", ""new"": 2017}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Ahmed Awab"", ""Muhammad S. Khan"", ""Houssein A. Youness""], ""new"": [""Ahmed Awab"", ""Muhammad S. Khan"", ""Houssein A. Youness""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Journal of Thoracic Disease""}}"
out/hardened/BLVR comprehensive 2025.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2025-05-05"", ""new"": 2025}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Firas Ido"", ""Michael DiRico"", ""Kartik Shenoy""], ""new"": [""Firas Ido"", ""Michael DiRico"", ""Kartik Shenoy""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Journal of Clinical Medicine""}}"
out/hardened/BLVR with endobronchial valves for patients wi.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2016-08-31"", ""new"": 2016}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Arschang Valipour"", ""Dirk-Jan Slebos"", ""Felix Herth"", ""Kaid Darwiche"", ""Manfred Wagner"", ""Joachim H. Ficker"", ""Christoph Petermann"", ""Ralf-Harto Hubner"", ""Franz Stanzel"", ""Ralf Eberhardt""], ""new"": [""Arschang Valipour"", ""Dirk-Jan Slebos"", ""Felix Herth"", ""Kaid Darwiche"", ""Manfred Wagner"", ""Joachim H. Ficker"", ""Christoph Petermann"", ""Ralf-Harto Hubner"", ""Franz Stanzel"", ""Ralf Eberhardt""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""American Journal of Respiratory and Critical Care Medicine""}}"
out/hardened/BTS guideline for diagnostic flexible bronchoscopy in adults.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2013-07-16"", ""new"": 2013}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""I A Du Rand"", ""J Blaikley"", ""R Booton"", ""N Chaudhuri"", ""V Gupta"", ""S Khalid"", ""S Mandal"", ""J Martin"", ""J Mills"", ""N Navani"", ""N M Rahman"", ""J M Wrightson"", ""M Munavvar"", ""on behalf of the British Thoracic Society Bronchoscopy Guideline Group""], ""new"": [""I A Du Rand"", ""J Blaikley"", ""R Booton"", ""N Chaudhuri"", ""V Gupta"", ""S Khalid"", ""S Mandal"", ""J Martin"", ""J Mills"", ""N Navani"", ""N M Rahman"", ""J M Wrightson"", ""M Munavvar"", ""on behalf of the British Thoracic Society Bronchoscopy Guideline Group""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Thorax""}}"
out/hardened/BTS pleural guidelines2.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2025-08-06"", ""new"": 2025}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Mark E Roberts"", ""Najib M Rahman"", ""Nick A Maskell"", ""Anna C Bibby"", ""Kevin G Blyth"", ""John P Corcoran"", ""Anthony Edey"", ""Matthew Evison"", ""Duneesha De Fonseka"", ""Rob Hallifax"", ""Susan Harden"", ""Iain Lawrie"", ""Eric Lim"", ""David McCracken"", ""Rachel Mercer"", ""Eleanor K Mishra"", ""Andrew G Nicholson"", ""Farinaz Noorzad"", ""Kirstie S Opstad"", ""Maria Parsonage"", ""Andrew E Stanton"", ""Steven Walker""], ""new"": [""Mark E Roberts"", ""Najib M Rahman"", ""Nick A Maskell"", ""Anna C Bibby"", ""Kevin G Blyth"", ""John P Corcoran"", ""Anthony Edey"", ""Matthew Evison"", ""Duneesha De Fonseka"", ""Rob Hallifax"", ""Susan Harden"", ""Iain Lawrie"", ""Eric Lim"", ""David McCracken"", ""Rachel Mercer"", ""Eleanor K Mishra"", ""Andrew G Nicholson"", ""Farinaz Noorzad"", ""Kirstie S Opstad"", ""Maria Parsonage"", ""Andrew E Stanton"", ""Steven Walker""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Thorax""}}"
"out/hardened/Basic Bronchoscopy Technology, Techniques, and Professional Fees.json",changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2019-05"", ""new"": 2019}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Neil Ninan"", ""Momen M. Wahidi""], ""new"": [""Neil Ninan"", ""Momen M. Wahidi""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Chest""}}"
out/hardened/Basic and advanced pleural procedures coding and professional fees update for pulmonologists.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2020-12"", ""new"": 2020}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Neeraj R. Desai"", ""Kim D. French"", ""Kevin L. Kovitz""], ""new"": [""Neeraj R. Desai"", ""Kim D. French"", ""Kevin L. Kovitz""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Chest""}}"
out/hardened/Bhatnagar-2018-Outpatient Talc Administration.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2018-04-05"", ""new"": 2018}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Rahul Bhatnagar"", ""Emma K. Keenan"", ""Anna J. Morley"", ""Brennan C. Kahan"", ""Andrew E. Stanton"", ""Mohammed Haris"", ""Richard N. Harrison"", ""Rehan A. Mustafa"", ""Lesley J. Bishop"", ""Liju Ahmed"", ""Alex West"", ""Jayne Holme"", ""Matthew Evison"", ""Mohammed Munavvar"", ""Pasupathy Sivasothy"", ""Jurgen Herre"", ""David Cooper"", ""Mark Roberts"", ""Anur Guhan"", ""Clare Hooper"", ""James Walters"", ""Tarek S. Saba"", ""Biswajit Chakrabarti"", ""Samal Gunatilake"", ""Ioannis Psallidas"", ""Steven P. Walker"", ""Anna C. Bibby"", ""Sarah Smith"", ""Louise J. Stadon"", ""Natalie J. Zahan-Evans"", ""Y.C. Gary Lee"", ""John E. Harvey"", ""Najib M. Rahman"", ""Robert F. Miller"", ""Nick A. Maskell""], ""new"": [""Rahul Bhatnagar"", ""Emma K. Keenan"", ""Anna J. Morley"", ""Brennan C. Kahan"", ""Andrew E. Stanton"", ""Mohammed Haris"", ""Richard N. Harrison"", ""Rehan A. Mustafa"", ""Lesley J. Bishop"", ""Liju Ahmed"", ""Alex West"", ""Jayne Holme"", ""Matthew Evison"", ""Mohammed Munavvar"", ""Pasupathy Sivasothy"", ""Jurgen Herre"", ""David Cooper"", ""Mark Roberts"", ""Anur Guhan"", ""Clare Hooper"", ""James Walters"", ""Tarek S. Saba"", ""Biswajit Chakrabarti"", ""Samal Gunatilake"", ""Ioannis Psallidas"", ""Steven P. Walker"", ""Anna C. Bibby"", ""Sarah Smith"", ""Louise J. Stadon"", ""Natalie J. Zahan-Evans"", ""Y.C. Gary Lee"", ""John E. Harvey"", ""Najib M. Rahman"", ""Robert F. Miller"", ""Nick A. Maskell""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""New England Journal of Medicine""}}"
out/hardened/Bhatnagar-2020-Effect of Thoracoscopic Talc Po.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2019-12-05"", ""new"": 2019}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Rahul Bhatnagar"", ""Hania E. G. Piotrowska"", ""Magda Laskawiec-Szkonter"", ""Brennan C. Kahan"", ""Ramon Luengo-Fernandez"", ""Justin C. T. Pepperell"", ""Matthew D. Evison"", ""Jayne Holme"", ""Mohamed Al-Aloul"", ""Ioannis Psallidas"", ""Wei Shen Lim"", ""Kevin G. Blyth"", ""Mark E. Roberts"", ""Giles Cox"", ""Nicola J. Downer"", ""Jurgen Herre"", ""Pasupathy Sivasothy"", ""Daniel Menzies"", ""Mohammed Munavvar"", ""Moe M. Kyi"", ""Liju Ahmed"", ""Alex G. West"", ""Richard N. Harrison"", ""Benjamin Prudon"", ""Gihan Hettiarachchi"", ""Biswajit Chakrabarti"", ""Ajikumar Kavidasan"", ""Benjamin P. Sutton"", ""Natalie J. Zahan-Evans"", ""Jack L. Quaddy"", ""Anthony J. Edey"", ""Amelia O. Clive"", ""Steven P. Walker"", ""Matthew H. R. Little"", ""Xue W. Mei"", ""John E. Harvey"", ""Clare E. Hooper"", ""Helen E. Davies"", ""Mark Slade"", ""Merle Sivier"", ""Robert F. Miller"", ""Najib M. Rahman"", ""Nick A. Maskell""], ""new"": [""Rahul Bhatnagar"", ""Hania E. G. Piotrowska"", ""Magda Laskawiec-Szkonter"", ""Brennan C. Kahan"", ""Ramon Luengo-Fernandez"", ""Justin C. T. Pepperell"", ""Matthew D. Evison"", ""Jayne Holme"", ""Mohamed Al-Aloul"", ""Ioannis Psallidas"", ""Wei Shen Lim"", ""Kevin G. Blyth"", ""Mark E. Roberts"", ""Giles Cox"", ""Nicola J. Downer"", ""Jurgen Herre"", ""Pasupathy Sivasothy"", ""Daniel Menzies"", ""Mohammed Munavvar"", ""Moe M. Kyi"", ""Liju Ahmed"", ""Alex G. West"", ""Richard N. Harrison"", ""Benjamin Prudon"", ""Gihan Hettiarachchi"", ""Biswajit Chakrabarti"", ""Ajikumar Kavidasan"", ""Benjamin P. Sutton"", ""Natalie J. Zahan-Evans"", ""Jack L. Quaddy"", ""Anthony J. Edey"", ""Amelia O. Clive"", ""Steven P. Walker"", ""Matthew H. R. Little"", ""Xue W. Mei"", ""John E. Harvey"", ""Clare E. Hooper"", ""Helen E. Davies"", ""Mark Slade"", ""Merle Sivier"", ""Robert F. Miller"", ""Najib M. Rahman"", ""Nick A. Maskell""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""JAMA""}}"
out/hardened/Bhora-2016-Treatment of Benign Tracheal Stenos.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2016-08-11"", ""new"": 2016}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Faiz Y. Bhora"", ""Adil Ayub"", ""Craig M. Forleiter"", ""Chyun-Yin Huang"", ""Khalid Alshehri"", ""Sadiq Rehmani"", ""Adnan M. Al-Ayoubi"", ""Wissam Raad"", ""Robert S. Lebovics""], ""new"": [""Faiz Y. Bhora"", ""Adil Ayub"", ""Craig M. Forleiter"", ""Chyun-Yin Huang"", ""Khalid Alshehri"", ""Sadiq Rehmani"", ""Adnan M. Al-Ayoubi"", ""Wissam Raad"", ""Robert S. Lebovics""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""JAMA Otolaryngology–Head & Neck Surgery""}}"
out/hardened/Bibby-2018-ERS_EACTS statement on the manageme.json,changed,"{""year"": {""action"": ""fallback:filename"", ""old"": null, ""new"": 2018}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Anna C. Bibby"", ""Patrick Dorn"", ""Ioannis Psallidas"", ""Jose M. Porcel"", ""Julius Janssen"", ""Marios Froudarakis"", ""Dragan Subotic"", ""Phillippe Astoul"", ""Peter Licht"", ""Ralph Schmid"", ""Arnaud Scherpereel"", ""Najib M. Rahman"", ""Giuseppe Cardillo"", ""Nick A. Maskell""], ""new"": [""Anna C. Bibby"", ""Patrick Dorn"", ""Ioannis Psallidas"", ""Jose M. Porcel"", ""Julius Janssen"", ""Marios Froudarakis"", ""Dragan Subotic"", ""Phillippe Astoul"", ""Peter Licht"", ""Ralph Schmid"", ""Arnaud Scherpereel"", ""Najib M. Rahman"", ""Giuseppe Cardillo"", ""Nick A. Maskell""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""European Respiratory Journal""}}"
out/hardened/Bintcliffe-2016-The management of benign non-i.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2016-08-31"", ""new"": 2016}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Oliver J. Bintcliffe"", ""Gary Y.C. Lee"", ""Najib M. Rahman"", ""Nick A. Maskell""], ""new"": [""Oliver J. Bintcliffe"", ""Gary Y.C. Lee"", ""Najib M. Rahman"", ""Nick A. Maskell""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""European Respiratory Review""}}"
out/hardened/Biopsy of peripheral lung nodules utilizing cone beam w wo TB access tool.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2018-10"", ""new"": 2018}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Michal Jan Sobieszczyk"", ""Zhuhui Yuan"", ""Wei Li"", ""William Krimsky""], ""new"": [""Michal Jan Sobieszczyk"", ""Zhuhui Yuan"", ""Wei Li"", ""William Krimsky""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Journal of Thoracic Disease""}}"
out/hardened/Brass-2016-Percutaneous techniques versus surg.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2016-07-20"", ""new"": 2016}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Patrick Brass"", ""Martin Hellmich"", ""Angelika Ladra"", ""Jürgen Ladra"", ""Anna Wrzosek""], ""new"": [""Patrick Brass"", ""Martin Hellmich"", ""Angelika Ladra"", ""Jürgen Ladra"", ""Anna Wrzosek""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Cochrane Database of Systematic Reviews""}}"
out/hardened/Breathlessness Predicts Survival in Patients W.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2021-07"", ""new"": 2021}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Eleanor K. Mishra"", ""Sanjeevan Muruganandan"", ""Allan Clark"", ""Rahul Bhatnagar"", ""Nick Maskell"", ""Y. C. Gary Lee"", ""Najib M. Rahman""], ""new"": [""Eleanor K. Mishra"", ""Sanjeevan Muruganandan"", ""Allan Clark"", ""Rahul Bhatnagar"", ""Nick Maskell"", ""Y. C. Gary Lee"", ""Najib M. Rahman""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Chest""}}"
out/hardened/Bronchial Thermoplasty in Patients With Severe.json,changed,"{""year"": {""action"": ""normalize:iso"", ""old"": ""2022-03"", ""new"": 2022}, ""authors"": {""action"": ""filtered_ack_like"", ""old"": [""Geoffrey Chupp"", ""Joel N. Kline"", ""Sumita B. Khatri"", ""Charlene McEvoy"", ""Gerard A. Silvestri"", ""Adrian Shifren"", ""Mario Castro"", ""Sundeep Bansal"", ""Marc McClelland"", ""Mark Dransfield"", ""Jennifer Trevor"", ""Nick Kahlstrom"", ""Michael Simoff"", ""Momen M. Wahidi"", ""Carla R. Lamb"", ""J. Scott Ferguson"", ""Andrew Haas"", ""D. Kyle Hogarth"", ""Richard Tejedor"", ""Jennifer Toth"", ""Jamie Hey"", ""Adnan Majid"", ""Peter LaCamera"", ""J. Mark Fitzgerald"", ""Kyle Enfield"", ""G. Mark Grubb"", ""Edmund A. McMullen"", ""Jennifer L. Olson"", ""Michel Laviolette""], ""new"": [""Geoffrey Chupp"", ""Joel N. Kline"", ""Sumita B. Khatri"", ""Charlene McEvoy"", ""Gerard A. Silvestri"", ""Adrian Shifren"", ""Mario Castro"", ""Sundeep Bansal"", ""Marc McClelland"", ""Mark Dransfield"", ""Jennifer Trevor"", ""Nick Kahlstrom"", ""Michael Simoff"", ""Momen M. Wahidi"", ""Carla R. Lamb"", ""J. Scott Ferguson"", ""Andrew Haas"", ""D. Kyle Hogarth"", ""Richard Tejedor"", ""Jennifer Toth"", ""Jamie Hey"", ""Adnan Majid"", ""Peter LaCamera"", ""J. Mark Fitzgerald"", ""Kyle Enfield"", ""G. Mark Grubb"", ""Edmund A. McMullen"", ""Jennifer L. Olson"", ""Michel Laviolette""]}, ""journal_full"": {""action"": ""canonicalize"", ""old"": null, ""new"": ""Chest""}}"
